Open,High,Low,Close
2041.13,2051.99,2035.41,2044.15
2044.88,2047.2,2031.24,2036.09
2036.88,2075.36,2033.89,2071.63
2072.38,2143.85,2020.15,2028.89
2029.44,2041.24,2009.92,2019.36
2018.63,2035.88,2017.24,2025.26
2026.08,2039.92,2020.15,2028.54
2028.76,2034.0,1994.67,2004.08
2003.67,2007.83,1975.92,1981.69
1982.1,1996.73,1977.23,1979.3
1979.63,2027.79,1973.02,2027.23
2028.36,2047.91,2024.35,2036.2
2036.41,2044.93,2015.59,2019.02
2019.62,2033.64,2016.01,2027.21
2027.52,2047.0,2021.71,2040.13
2040.1,2043.48,2027.46,2031.3
2031.76,2046.01,2031.57,2045.78
2045.87,2070.65,2045.87,2052.75
2053.51,2069.01,2052.97,2067.54
2068.08,2084.48,2061.51,2077.49
2078.42,2088.48,2064.64,2065.25
2065.99,2074.74,2058.25,2063.03
2063.69,2078.88,2056.04,2058.91
2059.26,2065.94,2030.6,2041.27
2041.77,2050.98,2036.31,2043.28
2043.93,2063.98,2024.48,2045.3
2045.16,2046.64,2016.84,2028.18
2028.19,2041.94,2026.14,2030.21
2030.29,2040.09,2020.47,2024.32
2024.38,2042.43,2013.36,2028.54
2028.77,2062.24,2028.73,2048.81
2048.19,2058.63,2045.8,2054.85
2054.63,2055.62,2024.28,2028.22
2028.23,2032.96,2001.91,2006.11
2005.8,2023.27,2005.62,2022.93
2023.43,2039.2,2020.44,2029.33
2029.48,2032.16,2016.89,2021.62
2021.88,2037.82,2019.65,2029.23
2029.02,2036.66,2011.22,2013.5
2014.45,2025.3,2009.69,2020.7
2020.66,2026.65,2015.96,2018.49
2023.45,2037.58,2019.33,2032.7
2032.81,2048.62,2029.09,2036.87
2036.9,2056.02,2030.89,2039.2
2039.99,2065.41,2030.08,2054.98
2054.63,2057.63,2027.87,2039.57
2039.68,2042.29,2014.92,2025.04
2024.95,2038.9,2022.92,2035.86
2035.96,2044.6,2030.63,2035.0
2035.24,2038.72,2020.2,2034.33
2034.3,2037.25,2020.32,2024.26
2023.25,2027.55,2011.9,2019.94
2019.69,2031.84,1990.19,1992.95
1993.44,1996.13,1984.26,1992.1
1992.15,2008.28,1990.3,2004.25
2004.08,2015.2,1995.11,2013.18
2014.52,2022.98,2011.31,2017.99
2017.96,2030.91,2015.05,2024.23
2024.21,2032.26,2020.07,2025.97
2025.81,2034.81,2019.66,2024.27
2024.27,2041.34,2016.08,2035.52
2034.82,2037.04,2025.1,2031.16
2031.14,2039.48,2028.81,2030.38
2030.59,2037.9,2024.49,2034.37
2034.14,2050.74,2028.11,2044.12
2043.69,2088.35,2039.1,2083.26
2082.5,2119.92,2079.51,2114.27
2114.77,2141.89,2110.51,2127.84
2128.01,2152.23,2123.73,2148.03
2148.85,2164.81,2144.21,2159.93
2159.63,2195.19,2154.02,2178.55
2179.77,2189.01,2174.88,2182.65
2182.44,2184.79,2150.66,2158.13
2157.94,2179.91,2155.82,2174.32
2174.48,2177.0,2152.8,2162.19
2161.9,2172.73,2155.21,2155.82
2155.34,2163.64,2146.16,2160.26
2160.12,2162.86,2147.19,2157.48
2157.8,2188.84,2149.64,2186.24
2186.76,2223.08,2166.47,2181.25
2181.5,2186.13,2157.16,2165.27
2165.75,2181.32,2163.62,2171.73
2171.62,2200.13,2167.67,2178.63
2178.58,2197.64,2173.49,2194.88
2194.09,2236.24,2187.41,2232.88
2239.9,2265.71,2228.54,2251.31
2251.58,2281.06,2246.77,2280.53
2280.46,2301.14,2265.47,2299.64
2299.88,2305.66,2280.07,2290.95
2290.82,2330.52,2267.79,2329.28
2324.16,2354.03,2302.98,2338.82
2338.95,2365.34,2336.97,2352.22
2353.08,2360.12,2319.38,2333.55
2333.88,2377.71,2325.77,2372.41
2371.98,2431.52,2333.84,2344.22
2352.52,2387.66,2324.39,2383.1
2382.26,2398.35,2363.07,2382.85
2381.95,2395.62,2354.68,2361.16
2361.57,2392.89,2361.37,2378.86
2378.44,2417.94,2372.89,2390.63
2388.86,2389.8,2324.58,2327.25
2327.32,2334.48,2291.51,2322.11
2321.7,2337.32,2311.84,2315.96
2315.18,2344.89,2305.1,2332.37
2332.18,2352.61,2326.37,2337.78
2336.43,2346.76,2319.91,2335.36
2335.68,2336.37,2285.17,2286.3
2286.49,2328.34,2281.73,2319.48
2321.78,2326.5,2285.51,2303.51
2303.97,2320.62,2277.34,2301.67
2304.9,2332.04,2291.85,2323.76
2324.18,2329.99,2310.03,2313.83
2313.7,2321.48,2303.73,2308.83
2308.9,2347.27,2306.67,2346.02
2346.47,2378.48,2345.27,2360.47
2361.65,2364.53,2332.17,2336.14
2336.3,2359.72,2334.87,2358.0
2357.81,2390.26,2351.87,2385.76
2385.62,2397.4,2371.01,2376.72
2377.18,2422.75,2374.03,2413.84
2416.14,2450.06,2407.39,2426.22
2426.92,2433.96,2406.27,2420.88
2421.25,2426.54,2374.98,2378.58
2379.77,2383.74,2327.03,2328.55
2328.68,2347.42,2325.43,2333.86
2338.13,2358.56,2332.32,2351.12
2351.4,2364.06,2340.33,2361.13
2360.52,2362.66,2334.54,2338.0
2337.98,2351.87,2322.65,2342.98
2344.1,2359.72,2320.64,2327.46
2327.79,2354.77,2314.79,2350.45
2350.78,2352.86,2315.66,2326.79
2326.54,2357.44,2325.91,2355.13
2356.17,2378.52,2353.5,2375.68
2375.82,2387.72,2286.82,2293.38
2294.62,2313.8,2287.79,2310.86
2311.81,2319.97,2297.77,2316.73
2317.06,2341.66,2310.72,2324.88
2324.96,2326.72,2295.55,2303.85
2303.91,2336.66,2301.56,2332.6
2331.37,2332.87,2310.05,2318.96
2318.93,2333.17,2306.62,2329.34
2329.02,2335.01,2323.79,2328.24
2328.8,2365.54,2327.75,2360.02
2360.4,2368.77,2316.78,2321.42
2321.61,2334.71,2317.72,2334.43
2333.97,2337.13,2315.56,2319.51
2319.19,2324.09,2293.66,2298.06
2298.33,2330.95,2296.56,2327.48
2327.72,2339.76,2319.1,2326.4
2327.13,2338.54,2318.56,2331.72
2331.45,2336.81,2319.07,2329.35
2329.47,2364.97,2326.96,2356.07
2355.19,2362.55,2350.52,2356.95
2357.31,2392.96,2348.98,2391.06
2385.2,2391.12,2351.12,2359.09
2358.98,2371.56,2349.49,2363.73
