Open,High,Low,Close
155.603,156.303,155.496,156.272
156.231,156.549,155.844,156.187
156.111,156.841,156.103,156.813
156.755,157.196,156.529,156.938
156.893,157.146,156.823,156.97
156.875,156.967,156.663,156.915
156.862,157.202,156.584,157.192
157.125,157.71,156.9,157.667
157.576,157.674,156.373,156.806
156.778,157.364,156.561,157.261
157.112,157.473,155.949,156.069
156.029,156.487,154.55,154.894
154.849,156.483,154.764,156.11
156.048,156.448,155.355,155.616
155.528,157.075,155.122,156.751
156.658,157.195,156.556,157.031
156.975,157.403,156.806,157.137
157.06,157.371,155.72,156.724
156.709,157.313,156.547,157.006
156.976,158.257,156.807,157.388
157.245,157.961,157.157,157.719
157.711,158.231,157.517,157.851
157.849,158.128,157.604,158.084
158.081,158.938,157.807,158.922
158.893,159.835,158.669,159.776
159.674,159.926,158.744,159.618
159.547,159.758,159.192,159.664
159.635,160.871,159.611,160.81
160.738,160.823,160.282,160.77
160.702,161.281,160.264,160.845
160.698,161.728,160.554,161.451
161.441,161.745,161.268,161.467
161.412,161.951,160.773,161.702
161.631,161.675,160.947,161.25
161.224,161.398,160.339,160.75
160.735,161.12,160.262,160.835
160.777,161.519,160.733,161.285
161.262,161.808,161.246,161.692
161.593,161.761,157.427,158.892
158.799,159.45,157.365,157.898
158.08,158.424,157.167,158.084
158.049,158.858,157.962,158.404
158.335,158.618,156.063,156.187
156.165,157.401,155.371,157.364
157.354,157.864,156.957,157.515
157.36,157.614,156.285,157.062
156.982,157.102,155.563,155.595
155.55,155.993,153.109,153.897
153.816,154.319,151.94,153.942
153.872,154.738,153.095,153.773
153.642,154.353,153.016,154.028
153.985,155.22,152.648,152.754
152.724,153.904,149.608,149.96
149.916,150.891,148.51,149.33
149.363,149.78,146.42,146.502
146.449,146.566,141.691,144.166
144.173,146.373,143.625,144.359
144.29,147.906,144.201,146.711
146.644,147.546,145.433,147.279
147.198,147.817,146.273,146.622
146.613,148.223,146.59,147.19
147.144,147.951,146.596,146.846
146.748,147.583,146.074,147.314
147.262,149.389,147.054,149.283
149.256,149.342,147.568,147.598
147.666,148.054,145.187,146.602
146.55,147.345,145.198,145.261
145.214,146.909,144.456,145.272
145.165,146.528,144.848,146.304
146.216,146.482,144.049,144.406
144.334,144.654,143.447,144.517
144.505,145.177,143.917,143.951
143.922,145.042,143.683,144.585
