Open,High,Low,Close
59161.41,61843.98,58784.54,61189.84
61088.66,61518.43,59746.77,60608.84
60596.46,63867.97,60303.1,63649.04
64359.46,64983.47,63664.56,64174.6
64063.69,64598.8,63592.82,64217.45
64220.32,65046.14,63082.94,63443.86
63376.78,63394.72,61436.43,61856.98
61950.92,61958.52,57838.41,59334.37
59162.2,61198.85,58813.61,59485.29
59485.28,59939.98,57710.4,58936.97
59005.11,59442.29,58724.91,58930.62
58919.67,59121.95,57121.37,58391.44
58382.75,59224.63,57097.05,58987.64
59222.89,59817.75,57520.43,58164.53
58144.43,58538.33,55534.89,58064.25
58009.49,58383.47,55756.18,56090.93
56047.03,56997.07,52613.81,52730.34
53415.18,54846.45,53390.9,54168.34
54135.3,54706.03,53618.3,54370.34
54361.8,57191.04,54305.09,56989.51
57069.69,58054.83,56373.21,57595.06
57442.75,57991.48,55530.94,57488.36
57533.6,58560.23,57212.56,58181.5
58165.81,60020.05,57616.89,59940.8
60244.33,60649.36,59400.55,60050.97
60012.82,60398.46,59681.4,59832.04
59402.98,59710.3,57445.75,57649.27
57619.61,61358.07,57614.87,60157.99
60175.23,61333.78,59177.28,60206.47
60256.69,63878.58,60169.99,63053.18
62955.56,64140.5,62333.32,62894.24
63107.52,63436.01,62740.99,63146.38
63162.09,63580.74,62461.32,63163.83
63291.07,64726.89,62339.8,63330.41
63343.02,64607.13,62702.92,64218.04
64264.19,64827.39,62986.6,63498.93
63434.97,65851.92,62648.06,64723.53
64722.99,66503.95,64720.33,65862.79
65777.16,66261.03,65419.79,65654.92
65673.8,66081.37,65427.87,65831.38
65869.02,65977.97,63024.09,63797.36
63752.22,64125.3,60117.65,60676.92
60872.29,62367.12,59961.53,60935.69
60837.94,61474.87,59815.16,60753.61
60525.02,62469.74,60448.95,62431.02
62316.49,62365.37,61630.97,61716.5
61710.89,62975.63,61696.96,62631.23
62640.36,64447.48,62278.06,62968.56
62925.31,63354.94,61798.33,62302.81
62318.63,62513.18,60228.16,60473.55
60509.61,61256.15,58853.26,59677.27
59651.21,63403.65,59619.09,62943.86
62972.86,63472.93,62325.02,63046.4
63057.48,63354.44,62024.98,62717.18
62740.05,66275.18,62416.94,65886.36
65847.33,67947.32,64709.34,66543.04
66494.29,68405.49,66096.11,67652.2
67598.07,67923.41,66633.22,66930.8
66920.68,69031.59,66920.68,68403.2
68441.1,68690.8,68013.0,68287.75
68264.0,68905.93,68103.61,68757.85
68755.19,69525.13,66786.0,67714.77
67740.28,67902.51,66522.25,67516.38
67437.59,67819.02,65124.91,66613.8
66476.47,68277.77,66275.23,68120.29
68172.21,68801.15,65799.03,66750.05
67165.16,67350.34,65457.71,67164.15
67110.45,67895.95,66841.43,67660.99
67670.83,69886.23,67549.72,69568.7
69619.52,73611.84,69471.29,72296.53
72282.22,72964.4,71392.49,72762.97
72862.63,72865.75,69472.27,69760.09
69792.01,71607.9,68709.53,69112.62
68932.43,69880.64,68927.8,69460.63
69414.77,69496.85,67423.98,69088.86
69088.94,69477.05,66770.47,67016.39
67351.4,70546.76,67291.76,69084.04
69192.7,76521.46,68875.71,75961.05
76041.43,76962.38,74478.7,75952.83
75990.97,77304.92,75543.79,76468.08
76482.25,76844.89,75805.26,76508.52
76437.94,81172.94,76388.76,79989.76
79951.46,88501.9,79871.9,87933.89
87835.36,90075.71,85141.38,88279.83
88169.93,93537.57,86284.35,88721.34
89108.88,91855.25,87018.8,88278.81
88250.1,91869.74,86544.7,91742.32
91507.46,91837.22,90105.31,91087.68
91051.14,91517.01,89016.6,89036.68
88749.23,92681.01,88703.41,91263.47
91241.39,94081.17,90270.45,92396.4
92348.15,94954.18,91441.73,94508.51
94451.39,99089.76,93855.52,98118.55
98070.1,99807.48,97227.2,99362.37
98592.15,99061.61,97250.68,98120.36
98092.17,98703.62,95774.0,97060.76
97090.67,99033.87,93530.23,93541.23
93631.95,95075.91,90732.57,91767.88
91991.66,97447.91,91536.48,96370.94
96492.11,96705.53,94665.86,95138.09
